timestamp,road_id,congestion_level,congestion_coefficient,road_condition_factor,travel_time_minutes,expected_travel_time
2024-01-16 14:00:00,28,4,2.0,2400.0,2.69,1.2
2024-01-16 15:00:00,28,4,2.0,2400.0,1.32,1.2
2024-01-16 16:00:00,28,4,2.0,2400.0,2.42,1.2
2024-01-16 17:00:00,28,4,2.0,2400.0,5.39,1.2
2024-01-16 18:00:00,28,4,2.0,2400.0,2.4,1.2
2024-01-16 19:00:00,28,4,2.0,2400.0,5.64,1.2
2024-01-16 20:00:00,28,4,2.0,2400.0,3.43,1.2
2024-01-16 21:00:00,28,4,2.0,2400.0,1.34,1.2
2024-01-16 22:00:00,28,4,2.0,2400.0,1.64,1.2
2024-01-16 23:00:00,28,4,2.0,2400.0,1.28,1.2
2024-01-17 00:00:00,28,4,2.0,2400.0,1.89,1.2
2024-01-17 01:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-17 02:00:00,28,4,2.0,2400.0,1.8,1.2
2024-01-17 03:00:00,28,4,2.0,2400.0,1.29,1.2
2024-01-17 04:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-17 05:00:00,28,4,2.0,2400.0,1.36,1.2
2024-01-17 06:00:00,28,4,2.0,2400.0,1.6,1.2
2024-01-17 07:00:00,28,4,2.0,2400.0,2.6,1.2
2024-01-17 08:00:00,28,4,2.0,2400.0,5.55,1.2
2024-01-17 09:00:00,28,4,2.0,2400.0,1.94,1.2
2024-01-17 10:00:00,28,4,2.0,2400.0,2.42,1.2
2024-01-17 11:00:00,28,4,2.0,2400.0,2.15,1.2
2024-01-17 12:00:00,28,4,2.0,2400.0,2.23,1.2
2024-01-17 13:00:00,28,4,2.0,2400.0,2.59,1.2
2024-01-17 14:00:00,28,4,2.0,2400.0,2.46,1.2
2024-01-17 15:00:00,28,4,2.0,2400.0,3.15,1.2
2024-01-17 16:00:00,28,4,2.0,2400.0,1.62,1.2
2024-01-17 17:00:00,28,4,2.0,2400.0,2.65,1.2
2024-01-17 18:00:00,28,4,2.0,2400.0,5.03,1.2
2024-01-17 19:00:00,28,4,2.0,2400.0,2.68,1.2
2024-01-17 20:00:00,28,4,2.0,2400.0,3.08,1.2
2024-01-17 21:00:00,28,4,2.0,2400.0,1.61,1.2
2024-01-17 22:00:00,28,4,2.0,2400.0,1.32,1.2
2024-01-17 23:00:00,28,4,2.0,2400.0,1.49,1.2
2024-01-18 00:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-18 01:00:00,28,4,2.0,2400.0,1.25,1.2
2024-01-18 02:00:00,28,4,2.0,2400.0,1.4,1.2
2024-01-18 03:00:00,28,4,2.0,2400.0,1.34,1.2
2024-01-18 04:00:00,28,4,2.0,2400.0,1.3,1.2
2024-01-18 05:00:00,28,4,2.0,2400.0,1.73,1.2
2024-01-18 06:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-18 07:00:00,28,4,2.0,2400.0,3.2,1.2
2024-01-18 08:00:00,28,4,2.0,2400.0,3.66,1.2
2024-01-18 09:00:00,28,4,2.0,2400.0,5.28,1.2
2024-01-18 10:00:00,28,4,2.0,2400.0,4.11,1.2
2024-01-18 11:00:00,28,4,2.0,2400.0,2.79,1.2
2024-01-18 12:00:00,28,4,2.0,2400.0,2.94,1.2
2024-01-18 13:00:00,28,4,2.0,2400.0,2.4,1.2
2024-01-18 14:00:00,28,4,2.0,2400.0,2.17,1.2
2024-01-18 15:00:00,28,4,2.0,2400.0,1.91,1.2
2024-01-18 16:00:00,28,4,2.0,2400.0,2.94,1.2
2024-01-18 17:00:00,28,4,2.0,2400.0,4.76,1.2
2024-01-18 18:00:00,28,4,2.0,2400.0,3.34,1.2
2024-01-18 19:00:00,28,4,2.0,2400.0,2.13,1.2
2024-01-18 20:00:00,28,4,2.0,2400.0,3.28,1.2
2024-01-18 21:00:00,28,4,2.0,2400.0,1.42,1.2
2024-01-18 22:00:00,28,4,2.0,2400.0,1.21,1.2
2024-01-18 23:00:00,28,4,2.0,2400.0,1.29,1.2
2024-01-19 00:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-19 01:00:00,28,4,2.0,2400.0,1.28,1.2
2024-01-19 02:00:00,28,4,2.0,2400.0,1.54,1.2
2024-01-19 03:00:00,28,4,2.0,2400.0,1.21,1.2
2024-01-19 04:00:00,28,4,2.0,2400.0,1.5,1.2
2024-01-19 05:00:00,28,4,2.0,2400.0,1.21,1.2
2024-01-19 06:00:00,28,4,2.0,2400.0,1.72,1.2
2024-01-19 07:00:00,28,4,2.0,2400.0,2.15,1.2
2024-01-19 08:00:00,28,4,2.0,2400.0,1.62,1.2
2024-01-19 09:00:00,28,4,2.0,2400.0,2.2,1.2
2024-01-19 10:00:00,28,4,2.0,2400.0,2.39,1.2
2024-01-19 11:00:00,28,4,2.0,2400.0,1.21,1.2
2024-01-19 12:00:00,28,4,2.0,2400.0,1.37,1.2
2024-01-19 13:00:00,28,4,2.0,2400.0,1.89,1.2
2024-01-19 14:00:00,28,4,2.0,2400.0,1.45,1.2
2024-01-19 15:00:00,28,4,2.0,2400.0,1.41,1.2
2024-01-19 16:00:00,28,4,2.0,2400.0,1.35,1.2
2024-01-19 17:00:00,28,4,2.0,2400.0,1.7,1.2
2024-01-19 18:00:00,28,4,2.0,2400.0,1.48,1.2
2024-01-19 19:00:00,28,4,2.0,2400.0,2.06,1.2
2024-01-19 20:00:00,28,4,2.0,2400.0,2.36,1.2
2024-01-19 21:00:00,28,4,2.0,2400.0,1.27,1.2
2024-01-19 22:00:00,28,4,2.0,2400.0,1.2,1.2
2024-01-19 23:00:00,28,4,2.0,2400.0,1.21,1.2
2024-01-20 00:00:00,28,4,2.0,2400.0,1.27,1.2
2024-01-20 01:00:00,28,4,2.0,2400.0,1.47,1.2
2024-01-20 02:00:00,28,4,2.0,2400.0,1.47,1.2
2024-01-20 03:00:00,28,4,2.0,2400.0,1.83,1.2
2024-01-20 04:00:00,28,4,2.0,2400.0,1.61,1.2
2024-01-20 05:00:00,28,4,2.0,2400.0,1.32,1.2
2024-01-20 06:00:00,28,4,2.0,2400.0,1.39,1.2
2024-01-20 07:00:00,28,4,2.0,2400.0,1.8,1.2
2024-01-20 08:00:00,28,4,2.0,2400.0,1.84,1.2
2024-01-20 09:00:00,28,4,2.0,2400.0,1.84,1.2
2024-01-20 10:00:00,28,4,2.0,2400.0,2.23,1.2
2024-01-20 11:00:00,28,4,2.0,2400.0,1.33,1.2
2024-01-20 12:00:00,28,4,2.0,2400.0,1.23,1.2
2024-01-20 13:00:00,28,4,2.0,2400.0,1.51,1.2
2024-01-20 14:00:00,28,4,2.0,2400.0,1.24,1.2
2024-01-20 15:00:00,28,4,2.0,2400.0,1.28,1.2
2024-01-20 16:00:00,28,4,2.0,2400.0,1.59,1.2
2024-01-20 17:00:00,28,4,2.0,2400.0,2.27,1.2
2024-01-20 18:00:00,28,4,2.0,2400.0,2.13,1.2
2024-01-20 19:00:00,28,4,2.0,2400.0,1.3,1.2
2024-01-20 20:00:00,28,4,2.0,2400.0,1.86,1.2
2024-01-20 21:00:00,28,4,2.0,2400.0,1.47,1.2
2024-01-20 22:00:00,28,4,2.0,2400.0,1.79,1.2
2024-01-20 23:00:00,28,4,2.0,2400.0,1.45,1.2
2024-01-21 00:00:00,28,4,2.0,2400.0,1.35,1.2
2024-01-21 01:00:00,28,4,2.0,2400.0,1.38,1.2
2024-01-21 02:00:00,28,4,2.0,2400.0,1.29,1.2
2024-01-21 03:00:00,28,4,2.0,2400.0,1.67,1.2
2024-01-21 04:00:00,28,4,2.0,2400.0,1.77,1.2
2024-01-21 05:00:00,28,4,2.0,2400.0,1.68,1.2
2024-01-21 06:00:00,28,4,2.0,2400.0,1.53,1.2
2024-01-21 07:00:00,28,4,2.0,2400.0,3.54,1.2
2024-01-21 08:00:00,28,4,2.0,2400.0,4.13,1.2
2024-01-21 09:00:00,28,4,2.0,2400.0,2.14,1.2
2024-01-21 10:00:00,28,4,2.0,2400.0,4.49,1.2
2024-01-21 11:00:00,28,4,2.0,2400.0,1.88,1.2
2024-01-21 12:00:00,28,4,2.0,2400.0,1.82,1.2
2024-01-21 13:00:00,28,4,2.0,2400.0,2.78,1.2
2024-01-21 14:00:00,28,4,2.0,2400.0,1.56,1.2
2024-01-21 15:00:00,28,4,2.0,2400.0,2.61,1.2
2024-01-21 16:00:00,28,4,2.0,2400.0,1.53,1.2
2024-01-21 17:00:00,28,4,2.0,2400.0,2.2,1.2
2024-01-21 18:00:00,28,4,2.0,2400.0,5.2,1.2
2024-01-21 19:00:00,28,4,2.0,2400.0,3.96,1.2
2024-01-21 20:00:00,28,4,2.0,2400.0,2.22,1.2
2024-01-21 21:00:00,28,4,2.0,2400.0,1.71,1.2
2024-01-21 22:00:00,28,4,2.0,2400.0,1.55,1.2
2024-01-21 23:00:00,28,4,2.0,2400.0,1.36,1.2
2024-01-15 00:00:00,29,0,0.0,500.0,1.2,0.75
2024-01-15 01:00:00,29,0,0.0475,523.75,0.87,0.75
2024-01-15 02:00:00,29,0,0.105,552.5,0.76,0.75
2024-01-15 03:00:00,29,0,0.1325,566.25,0.83,0.75
2024-01-15 04:00:00,29,1,0.235,617.5,0.83,0.75
2024-01-15 05:00:00,29,1,0.205,602.5,0.83,0.75
2024-01-15 06:00:00,29,3,1.06,1030.0,0.82,0.75
2024-01-15 07:00:00,29,4,1.75,1375.0,2.29,0.75
2024-01-15 08:00:00,29,4,2.0,1500.0,1.3,0.75
2024-01-15 09:00:00,29,4,2.0,1500.0,1.5,0.75
2024-01-15 10:00:00,29,4,2.0,1500.0,1.67,0.75
2024-01-15 11:00:00,29,4,2.0,1500.0,0.77,0.75
2024-01-15 12:00:00,29,4,2.0,1500.0,1.02,0.75
2024-01-15 13:00:00,29,4,2.0,1500.0,1.66,0.75
2024-01-15 14:00:00,29,4,2.0,1500.0,1.61,0.75
2024-01-15 15:00:00,29,4,2.0,1500.0,1.63,0.75
2024-01-15 16:00:00,29,4,2.0,1500.0,1.33,0.75
2024-01-15 17:00:00,29,4,2.0,1500.0,2.72,0.75
2024-01-15 18:00:00,29,4,2.0,1500.0,2.9,0.75
2024-01-15 19:00:00,29,4,2.0,1500.0,1.6,0.75
2024-01-15 20:00:00,29,4,2.0,1500.0,2.21,0.75
2024-01-15 21:00:00,29,4,2.0,1500.0,0.75,0.75
2024-01-15 22:00:00,29,4,2.0,1500.0,1.16,0.75
2024-01-15 23:00:00,29,4,2.0,1500.0,0.99,0.75
2024-01-16 00:00:00,29,4,2.0,1500.0,1.14,0.75
2024-01-16 01:00:00,29,4,2.0,1500.0,1.2,0.75
2024-01-16 02:00:00,29,4,2.0,1500.0,0.85,0.75
2024-01-16 03:00:00,29,4,2.0,1500.0,1.0,0.75
2024-01-16 04:00:00,29,4,2.0,1500.0,0.84,0.75
2024-01-16 05:00:00,29,4,2.0,1500.0,0.84,0.75
2024-01-16 06:00:00,29,4,2.0,1500.0,0.81,0.75
2024-01-16 07:00:00,29,4,2.0,1500.0,1.42,0.75
2024-01-16 08:00:00,29,4,2.0,1500.0,1.8,0.75
2024-01-16 09:00:00,29,4,2.0,1500.0,1.6,0.75
2024-01-16 10:00:00,29,4,2.0,1500.0,2.53,0.75
2024-01-16 11:00:00,29,4,2.0,1500.0,1.19,0.75
2024-01-16 12:00:00,29,4,2.0,1500.0,1.03,0.75
2024-01-16 13:00:00,29,4,2.0,1500.0,1.3,0.75
2024-01-16 14:00:00,29,4,2.0,1500.0,1.21,0.75
2024-01-16 15:00:00,29,4,2.0,1500.0,1.19,0.75
2024-01-16 16:00:00,29,4,2.0,1500.0,1.64,0.75
2024-01-16 17:00:00,29,4,2.0,1500.0,2.11,0.75
2024-01-16 18:00:00,29,4,2.0,1500.0,1.26,0.75
2024-01-16 19:00:00,29,4,2.0,1500.0,2.19,0.75
2024-01-16 20:00:00,29,4,2.0,1500.0,2.52,0.75
2024-01-16 21:00:00,29,4,2.0,1500.0,0.77,0.75
2024-01-16 22:00:00,29,4,2.0,1500.0,1.17,0.75
2024-01-16 23:00:00,29,4,2.0,1500.0,0.9,0.75
2024-01-17 00:00:00,29,4,2.0,1500.0,0.85,0.75
2024-01-17 01:00:00,29,4,2.0,1500.0,1.05,0.75
2024-01-17 02:00:00,29,4,2.0,1500.0,0.98,0.75
2024-01-17 03:00:00,29,4,2.0,1500.0,1.01,0.75
2024-01-17 04:00:00,29,4,2.0,1500.0,0.98,0.75
2024-01-17 05:00:00,29,4,2.0,1500.0,1.02,0.75
2024-01-17 06:00:00,29,4,2.0,1500.0,1.16,0.75
2024-01-17 07:00:00,29,4,2.0,1500.0,1.32,0.75
2024-01-17 08:00:00,29,4,2.0,1500.0,2.17,0.75
2024-01-17 09:00:00,29,4,2.0,1500.0,1.63,0.75
2024-01-17 10:00:00,29,4,2.0,1500.0,1.61,0.75
2024-01-17 11:00:00,29,4,2.0,1500.0,1.25,0.75
2024-01-17 12:00:00,29,4,2.0,1500.0,1.76,0.75
2024-01-17 13:00:00,29,4,2.0,1500.0,1.23,0.75
2024-01-17 14:00:00,29,4,2.0,1500.0,1.53,0.75
2024-01-17 15:00:00,29,4,2.0,1500.0,1.57,0.75
2024-01-17 16:00:00,29,4,2.0,1500.0,0.8,0.75
2024-01-17 17:00:00,29,4,2.0,1500.0,1.63,0.75
2024-01-17 18:00:00,29,4,2.0,1500.0,2.56,0.75
2024-01-17 19:00:00,29,4,2.0,1500.0,1.33,0.75
2024-01-17 20:00:00,29,4,2.0,1500.0,1.54,0.75
2024-01-17 21:00:00,29,4,2.0,1500.0,0.82,0.75
2024-01-17 22:00:00,29,4,2.0,1500.0,0.91,0.75
2024-01-17 23:00:00,29,4,2.0,1500.0,0.86,0.75
2024-01-18 00:00:00,29,4,2.0,1500.0,0.89,0.75
2024-01-18 01:00:00,29,4,2.0,1500.0,0.8,0.75
2024-01-18 02:00:00,29,4,2.0,1500.0,0.8,0.75
2024-01-18 03:00:00,29,4,2.0,1500.0,1.02,0.75
2024-01-18 04:00:00,29,4,2.0,1500.0,1.04,0.75
2024-01-18 05:00:00,29,4,2.0,1500.0,0.93,0.75
2024-01-18 06:00:00,29,4,2.0,1500.0,0.81,0.75
2024-01-18 07:00:00,29,4,2.0,1500.0,2.22,0.75
2024-01-18 08:00:00,29,4,2.0,1500.0,2.38,0.75
2024-01-18 09:00:00,29,4,2.0,1500.0,3.24,0.75
2024-01-18 10:00:00,29,4,2.0,1500.0,3.05,0.75
2024-01-18 11:00:00,29,4,2.0,1500.0,1.37,0.75
2024-01-18 12:00:00,29,4,2.0,1500.0,1.41,0.75
2024-01-18 13:00:00,29,4,2.0,1500.0,1.89,0.75
2024-01-18 14:00:00,29,4,2.0,1500.0,1.48,0.75
2024-01-18 15:00:00,29,4,2.0,1500.0,0.77,0.75
2024-01-18 16:00:00,29,4,2.0,1500.0,1.48,0.75
2024-01-18 17:00:00,29,4,2.0,1500.0,3.66,0.75
2024-01-18 18:00:00,29,4,2.0,1500.0,3.52,0.75
2024-01-18 19:00:00,29,4,2.0,1500.0,1.33,0.75
2024-01-18 20:00:00,29,4,2.0,1500.0,3.49,0.75
2024-01-18 21:00:00,29,4,2.0,1500.0,0.94,0.75
2024-01-18 22:00:00,29,4,2.0,1500.0,1.17,0.75
2024-01-18 23:00:00,29,4,2.0,1500.0,0.93,0.75
2024-01-19 00:00:00,29,4,2.0,1500.0,1.16,0.75
2024-01-19 01:00:00,29,4,2.0,1500.0,0.99,0.75
2024-01-19 02:00:00,29,4,2.0,1500.0,1.12,0.75
2024-01-19 03:00:00,29,4,2.0,1500.0,1.13,0.75
2024-01-19 04:00:00,29,4,2.0,1500.0,0.87,0.75
2024-01-19 05:00:00,29,4,2.0,1500.0,1.06,0.75
2024-01-19 06:00:00,29,4,2.0,1500.0,0.95,0.75
2024-01-19 07:00:00,29,4,2.0,1500.0,1.8,0.75
2024-01-19 08:00:00,29,4,2.0,1500.0,1.13,0.75
2024-01-19 09:00:00,29,4,2.0,1500.0,1.57,0.75
2024-01-19 10:00:00,29,4,2.0,1500.0,1.37,0.75
2024-01-19 11:00:00,29,4,2.0,1500.0,0.94,0.75
2024-01-19 12:00:00,29,4,2.0,1500.0,1.11,0.75
2024-01-19 13:00:00,29,4,2.0,1500.0,1.17,0.75
2024-01-19 14:00:00,29,4,2.0,1500.0,1.02,0.75
2024-01-19 15:00:00,29,4,2.0,1500.0,0.95,0.75
2024-01-19 16:00:00,29,4,2.0,1500.0,0.82,0.75
2024-01-19 17:00:00,29,4,2.0,1500.0,1.16,0.75
2024-01-19 18:00:00,29,4,2.0,1500.0,0.82,0.75
2024-01-19 19:00:00,29,4,2.0,1500.0,1.64,0.75
2024-01-19 20:00:00,29,4,2.0,1500.0,1.91,0.75
2024-01-19 21:00:00,29,4,2.0,1500.0,0.85,0.75
2024-01-19 22:00:00,29,4,2.0,1500.0,0.84,0.75
2024-01-19 23:00:00,29,4,2.0,1500.0,0.87,0.75
2024-01-20 00:00:00,29,4,2.0,1500.0,1.06,0.75
2024-01-20 01:00:00,29,4,2.0,1500.0,0.81,0.75
2024-01-20 02:00:00,29,4,2.0,1500.0,1.19,0.75
2024-01-20 03:00:00,29,4,2.0,1500.0,1.06,0.75
2024-01-20 04:00:00,29,4,2.0,1500.0,0.83,0.75
2024-01-20 05:00:00,29,4,2.0,1500.0,0.81,0.75
2024-01-20 06:00:00,29,4,2.0,1500.0,0.79,0.75
2024-01-20 07:00:00,29,4,2.0,1500.0,0.78,0.75
2024-01-20 08:00:00,29,4,2.0,1500.0,0.86,0.75
2024-01-20 09:00:00,29,4,2.0,1500.0,0.75,0.75
2024-01-20 10:00:00,29,4,2.0,1500.0,1.35,0.75
2024-01-20 11:00:00,29,4,2.0,1500.0,0.85,0.75
2024-01-20 12:00:00,29,4,2.0,1500.0,1.11,0.75
2024-01-20 13:00:00,29,4,2.0,1500.0,0.8,0.75
2024-01-20 14:00:00,29,4,2.0,1500.0,0.87,0.75
2024-01-20 15:00:00,29,4,2.0,1500.0,0.92,0.75
2024-01-20 16:00:00,29,4,2.0,1500.0,1.13,0.75
2024-01-20 17:00:00,29,4,2.0,1500.0,1.42,0.75
2024-01-20 18:00:00,29,4,2.0,1500.0,1.71,0.75
2024-01-20 19:00:00,29,4,2.0,1500.0,0.97,0.75
2024-01-20 20:00:00,29,4,2.0,1500.0,0.77,0.75
2024-01-20 21:00:00,29,4,2.0,1500.0,0.75,0.75
2024-01-20 22:00:00,29,4,2.0,1500.0,0.92,0.75
2024-01-20 23:00:00,29,4,2.0,1500.0,0.76,0.75
2024-01-21 00:00:00,29,4,2.0,1500.0,1.16,0.75
2024-01-21 01:00:00,29,4,2.0,1500.0,1.03,0.75
2024-01-21 02:00:00,29,4,2.0,1500.0,0.84,0.75
2024-01-21 03:00:00,29,4,2.0,1500.0,0.82,0.75
2024-01-21 04:00:00,29,4,2.0,1500.0,0.98,0.75
2024-01-21 05:00:00,29,4,2.0,1500.0,0.95,0.75
2024-01-21 06:00:00,29,4,2.0,1500.0,0.76,0.75
2024-01-21 07:00:00,29,4,2.0,1500.0,3.56,0.75
2024-01-21 08:00:00,29,4,2.0,1500.0,2.46,0.75
2024-01-21 09:00:00,29,4,2.0,1500.0,1.55,0.75
2024-01-21 10:00:00,29,4,2.0,1500.0,2.71,0.75
2024-01-21 11:00:00,29,4,2.0,1500.0,1.05,0.75
2024-01-21 12:00:00,29,4,2.0,1500.0,0.82,0.75
2024-01-21 13:00:00,29,4,2.0,1500.0,1.36,0.75
2024-01-21 14:00:00,29,4,2.0,1500.0,0.89,0.75
2024-01-21 15:00:00,29,4,2.0,1500.0,1.76,0.75
2024-01-21 16:00:00,29,4,2.0,1500.0,1.12,0.75
2024-01-21 17:00:00,29,4,2.0,1500.0,1.73,0.75
2024-01-21 18:00:00,29,4,2.0,1500.0,2.45,0.75
2024-01-21 19:00:00,29,4,2.0,1500.0,2.33,0.75
2024-01-21 20:00:00,29,4,2.0,1500.0,1.87,0.75
2024-01-21 21:00:00,29,4,2.0,1500.0,1.08,0.75
2024-01-21 22:00:00,29,4,2.0,1500.0,0.88,0.75
2024-01-21 23:00:00,29,4,2.0,1500.0,0.87,0.75
2024-01-15 00:00:00,30,0,0.1375,455.0,0.85,0.6
2024-01-15 01:00:00,30,0,0.0719,428.75,0.73,0.6
2024-01-15 02:00:00,30,0,0.125,450.0,0.68,0.6
2024-01-15 03:00:00,30,1,0.25,500.0,0.82,0.6
2024-01-15 04:00:00,30,1,0.4219,568.75,0.76,0.6
2024-01-15 05:00:00,30,1,0.4562,582.5,0.68,0.6
2024-01-15 06:00:00,30,0,0.1344,453.75,0.8,0.6
2024-01-15 07:00:00,30,0,0.0,400.0,1.68,0.6
2024-01-15 08:00:00,30,3,1.0281,811.25,1.14,0.6
2024-01-15 09:00:00,30,4,2.0,1200.0,1.12,0.6
2024-01-15 10:00:00,30,4,2.0,1200.0,1.01,0.6
2024-01-15 11:00:00,30,4,2.0,1200.0,0.75,0.6
2024-01-15 12:00:00,30,4,2.0,1200.0,0.93,0.6
2024-01-15 13:00:00,30,4,2.0,1200.0,1.29,0.6
2024-01-15 14:00:00,30,4,2.0,1200.0,1.0,0.6
2024-01-15 15:00:00,30,4,2.0,1200.0,1.22,0.6
2024-01-15 16:00:00,30,4,2.0,1200.0,1.11,0.6
2024-01-15 17:00:00,30,4,2.0,1200.0,1.84,0.6
2024-01-15 18:00:00,30,4,2.0,1200.0,2.59,0.6
2024-01-15 19:00:00,30,4,2.0,1200.0,1.2,0.6
2024-01-15 20:00:00,30,4,2.0,1200.0,2.65,0.6
2024-01-15 21:00:00,30,4,2.0,1200.0,0.76,0.6
2024-01-15 22:00:00,30,4,2.0,1200.0,0.65,0.6
2024-01-15 23:00:00,30,4,2.0,1200.0,0.72,0.6
2024-01-16 00:00:00,30,4,2.0,1200.0,0.89,0.6
2024-01-16 01:00:00,30,4,2.0,1200.0,0.67,0.6
2024-01-16 02:00:00,30,4,2.0,1200.0,0.84,0.6
2024-01-16 03:00:00,30,4,2.0,1200.0,0.88,0.6
2024-01-16 04:00:00,30,4,2.0,1200.0,0.73,0.6
2024-01-16 05:00:00,30,4,2.0,1200.0,0.65,0.6
2024-01-16 06:00:00,30,4,2.0,1200.0,0.74,0.6
2024-01-16 07:00:00,30,4,2.0,1200.0,1.49,0.6
2024-01-16 08:00:00,30,4,2.0,1200.0,1.29,0.6
2024-01-16 09:00:00,30,4,2.0,1200.0,1.23,0.6
2024-01-16 10:00:00,30,4,2.0,1200.0,1.63,0.6
2024-01-16 11:00:00,30,4,2.0,1200.0,0.7,0.6
2024-01-16 12:00:00,30,4,2.0,1200.0,0.61,0.6
2024-01-16 13:00:00,30,4,2.0,1200.0,1.47,0.6
2024-01-16 14:00:00,30,4,2.0,1200.0,1.21,0.6
2024-01-16 15:00:00,30,4,2.0,1200.0,0.72,0.6
2024-01-16 16:00:00,30,4,2.0,1200.0,1.22,0.6
2024-01-16 17:00:00,30,4,2.0,1200.0,1.74,0.6
2024-01-16 18:00:00,30,4,2.0,1200.0,1.46,0.6
2024-01-16 19:00:00,30,4,2.0,1200.0,1.84,0.6
2024-01-16 20:00:00,30,4,2.0,1200.0,2.2,0.6
2024-01-16 21:00:00,30,4,2.0,1200.0,0.66,0.6
2024-01-16 22:00:00,30,4,2.0,1200.0,0.88,0.6
2024-01-16 23:00:00,30,4,2.0,1200.0,0.82,0.6
2024-01-17 00:00:00,30,4,2.0,1200.0,0.95,0.6
2024-01-17 01:00:00,30,4,2.0,1200.0,0.66,0.6
2024-01-17 02:00:00,30,4,2.0,1200.0,0.76,0.6
2024-01-17 03:00:00,30,4,2.0,1200.0,0.63,0.6
2024-01-17 04:00:00,30,4,2.0,1200.0,0.89,0.6
2024-01-17 05:00:00,30,4,2.0,1200.0,0.84,0.6
2024-01-17 06:00:00,30,4,2.0,1200.0,0.72,0.6
2024-01-17 07:00:00,30,4,2.0,1200.0,1.38,0.6
2024-01-17 08:00:00,30,4,2.0,1200.0,2.75,0.6
2024-01-17 09:00:00,30,4,2.0,1200.0,1.36,0.6
2024-01-17 10:00:00,30,4,2.0,1200.0,1.28,0.6
2024-01-17 11:00:00,30,4,2.0,1200.0,1.37,0.6
2024-01-17 12:00:00,30,4,2.0,1200.0,1.07,0.6
2024-01-17 13:00:00,30,4,2.0,1200.0,1.34,0.6
2024-01-17 14:00:00,30,4,2.0,1200.0,1.15,0.6
2024-01-17 15:00:00,30,4,2.0,1200.0,0.98,0.6
2024-01-17 16:00:00,30,4,2.0,1200.0,0.89,0.6
2024-01-17 17:00:00,30,4,2.0,1200.0,1.01,0.6
2024-01-17 18:00:00,30,4,2.0,1200.0,2.49,0.6
2024-01-17 19:00:00,30,4,2.0,1200.0,1.18,0.6
2024-01-17 20:00:00,30,4,2.0,1200.0,1.31,0.6
2024-01-17 21:00:00,30,4,2.0,1200.0,0.62,0.6
2024-01-17 22:00:00,30,4,2.0,1200.0,0.71,0.6
2024-01-17 23:00:00,30,4,2.0,1200.0,0.68,0.6
2024-01-18 00:00:00,30,4,2.0,1200.0,0.8,0.6
2024-01-18 01:00:00,30,4,2.0,1200.0,0.71,0.6
2024-01-18 02:00:00,30,4,2.0,1200.0,0.87,0.6
2024-01-18 03:00:00,30,4,2.0,1200.0,0.91,0.6
2024-01-18 04:00:00,30,4,2.0,1200.0,0.61,0.6
2024-01-18 05:00:00,30,4,2.0,1200.0,0.78,0.6
2024-01-18 06:00:00,30,4,2.0,1200.0,0.95,0.6
2024-01-18 07:00:00,30,4,2.0,1200.0,2.8,0.6
2024-01-18 08:00:00,30,4,2.0,1200.0,2.2,0.6
2024-01-18 09:00:00,30,4,2.0,1200.0,2.66,0.6
2024-01-18 10:00:00,30,4,2.0,1200.0,2.01,0.6
2024-01-18 11:00:00,30,4,2.0,1200.0,1.1,0.6
2024-01-18 12:00:00,30,4,2.0,1200.0,1.19,0.6
2024-01-18 13:00:00,30,4,2.0,1200.0,1.37,0.6
2024-01-18 14:00:00,30,4,2.0,1200.0,1.43,0.6
2024-01-18 15:00:00,30,4,2.0,1200.0,0.71,0.6
2024-01-18 16:00:00,30,4,2.0,1200.0,1.11,0.6
2024-01-18 17:00:00,30,4,2.0,1200.0,2.2,0.6
2024-01-18 18:00:00,30,4,2.0,1200.0,2.08,0.6
2024-01-18 19:00:00,30,4,2.0,1200.0,1.29,0.6
2024-01-18 20:00:00,30,4,2.0,1200.0,2.9,0.6
2024-01-18 21:00:00,30,4,2.0,1200.0,0.84,0.6
2024-01-18 22:00:00,30,4,2.0,1200.0,0.72,0.6
2024-01-18 23:00:00,30,4,2.0,1200.0,0.76,0.6
2024-01-19 00:00:00,30,4,2.0,1200.0,0.81,0.6
2024-01-19 01:00:00,30,4,2.0,1200.0,0.67,0.6
2024-01-19 02:00:00,30,4,2.0,1200.0,0.79,0.6
2024-01-19 03:00:00,30,4,2.0,1200.0,0.61,0.6
2024-01-19 04:00:00,30,4,2.0,1200.0,0.74,0.6
2024-01-19 05:00:00,30,4,2.0,1200.0,0.85,0.6
2024-01-19 06:00:00,30,4,2.0,1200.0,0.88,0.6
2024-01-19 07:00:00,30,4,2.0,1200.0,1.08,0.6
2024-01-19 08:00:00,30,4,2.0,1200.0,0.74,0.6
2024-01-19 09:00:00,30,4,2.0,1200.0,1.17,0.6
2024-01-19 10:00:00,30,4,2.0,1200.0,1.08,0.6
2024-01-19 11:00:00,30,4,2.0,1200.0,0.88,0.6
2024-01-19 12:00:00,30,4,2.0,1200.0,0.72,0.6
2024-01-19 13:00:00,30,4,2.0,1200.0,0.61,0.6
2024-01-19 14:00:00,30,4,2.0,1200.0,0.95,0.6
2024-01-19 15:00:00,30,4,2.0,1200.0,0.68,0.6
